ticker,AAPL,ABBV
name,Apple Inc.,AbbVie Inc.
2016/09/16,26.3275,42.6201
2016/09/19,26.0205,42.3776
2016/09/20,26.0182,42.6269
2016/09/21,26.0136,43.1792
2016/09/22,26.2587,43.8394
2016/09/23,25.8212,43.7720
2016/09/26,25.8601,43.1590
2016/09/27,25.9082,43.4958
2016/09/28,26.1052,43.2601
2016/09/29,25.6997,42.3170
2016/09/30,25.8990,42.4854
2016/10/03,25.7776,42.5932
2016/10/04,25.8876,42.4383
2016/10/05,25.8990,42.7010
2016/10/06,26.0915,42.3237
2016/10/07,26.1304,42.3911
2016/10/10,26.5863,42.6471
2016/10/11,26.6436,42.0273
2016/10/12,26.8819,41.6126
2016/10/13,26.7994,41.5719
2016/10/14,26.9483,40.9056
2016/10/17,26.9300,40.8852
2016/10/18,26.9116,41.8438
2016/10/19,26.8315,41.7622
2016/10/20,26.8177,41.9866
2016/10/21,26.7123,41.4563
2016/10/24,26.9529,41.5515
2016/10/25,27.0903,41.8438
2016/10/26,26.4809,41.4835
2016/10/27,26.2267,41.7826
