ticker,2800.HK,0568.HK,0883.HK,1810.HK,6869.HK,9988.HK,0700.HK,0981.HK,9992.HK,2828.HK,3690.HK,1024.HK,2689.HK,3033.HK,3317.HK,0098.HK,2577.HK,1788.HK,0138.HK,3986.HK,1428.HK,2411.HK,3988.HK,0005.HK,0941.HK,0988.HK,2377.HK,3810.HK,2318.HK,3968.HK,0980.HK,0986.HK,0857.HK,0939.HK,0175.HK,0960.HK,0316.HK,1752.HK,1357.HK,2208.HK,0664.HK,0966.HK,0613.HK,3975.HK,0971.HK,0660.HK,2097.HK,0992.HK,1138.HK,0990.HK,6970.HK,0097.HK,2432.HK,0998.HK,2382.HK,0618.HK,0018.HK,2899.HK,2313.HK,0376.HK,0020.HK,0968.HK,0091.HK,0363.HK,0012.HK,0023.HK,0090.HK,0241.HK,0754.HK,0072.HK,0036.HK,0093.HK,0683.HK,0385.HK,0076.HK,0191.HK,0016.HK,0038.HK,0384.HK,0880.HK,0112.HK,0081.HK,0003.HK,0095.HK,0168.HK,0030.HK,0688.HK,0995.HK,1377.HK,0367.HK,0039.HK,0386.HK,0014.HK,0027.HK,0085.HK,0088.HK,0034.HK,0083.HK,0094.HK,0389.HK,0019.HK,0017.HK,0086.HK,0015.HK,0032.HK,0921.HK,0961.HK,0037.HK,0996.HK,0013.HK,0380.HK,0010.HK,0022.HK,0392.HK,0388.HK,0031.HK,0011.HK,0035.HK,0989.HK,0697.HK,0006.HK,0099.HK,0381.HK,0033.HK,0699.HK,0963.HK,0092.HK,0696.HK
2016/01/15,13.9726,2.4600,3.2752,,6.1580,,119.1846,7.1000,,,,,2.9319,,,1.6129,,1.2678,8.8453,,0.3221,,1.4889,31.2356,42.7981,,,,22.8107,10.0326,2.6600,9.8262,2.3925,2.4261,2.8114,6.4195,7.1445,,,6.2101,,14.6874,0.5528,,,6.8000,,3.9350,3.5654,0.1608,,0.3884,,2.0782,14.9284,1.0943,0.2852,1.3998,29.2839,9.2500,,2.0525,2.1824,8.6084,16.2897,14.7915,0.8004,4.4300,2.8576,1.4772,6.4958,0.6182,9.1003,0.5891,2.2800,2.8225,55.3870,3.0309,6.9954,3.6910,,1.6252,6.1764,2.0018,25.0771,0.1404,14.3053,3.2428,,0.5103,0.4900,1.7909,17.2524,18.0387,1.5899,3.4435,2.5398,5.4346,0.5024,2.3800,42.0686,15.2003,2.0803,,6.2868,2.1156,,0.4050,,,0.2550,12.8657,0.0552,26.0207,133.7252,0.6845,,1.2317,17.0000,0.6662,30.9826,1.8985,68.5479,9.6141,,,7.8213,9.6687
2016/01/18,13.8024,2.5200,3.1267,,6.2030,,118.3147,6.9000,,,,,3.0154,,,1.5772,,1.2111,8.4433,,0.3144,,1.4644,30.2612,42.6119,,,,22.5507,9.7963,2.6600,9.4623,2.3433,2.3851,2.8114,6.4068,7.1115,,,6.1884,,14.6550,0.5388,,,5.4000,,3.9838,3.5800,0.1862,,0.3819,,2.0453,14.6906,1.0572,0.2819,1.3697,29.8529,8.6500,,1.9463,2.1824,8.4901,16.2507,14.4154,0.7872,4.3200,2.8927,1.4772,6.6897,0.6182,8.9595,0.5769,2.2000,2.8225,53.5154,3.0084,6.8282,3.8114,,1.6798,6.1254,1.9645,25.0363,0.1377,14.2405,3.1674,,0.5044,0.5000,1.7865,17.2524,18.6783,1.5899,3.3750,2.4814,5.3635,0.5105,2.4500,41.2686,15.0188,2.0479,,6.3065,2.0633,,0.3900,,,0.2500,12.4123,0.0552,25.6036,131.5142,0.6768,,1.2127,17.4000,0.6368,30.4080,1.9278,66.6438,9.6141,,,7.1528,9.6862
2016/01/19,14.0719,2.6300,3.2520,,6.1655,,121.6205,7.1000,,,,,3.1597,,,1.5891,,1.3246,9.0061,,0.3299,,1.4938,30.3169,44.0483,,,,23.7530,9.9407,2.6900,9.5533,2.4580,2.4312,2.9515,6.4576,7.2654,,,6.4056,,15.5963,0.5481,,,4.9000,,4.1729,3.8723,0.1881,,0.3819,,2.0782,14.9284,1.0943,0.2819,1.4149,29.5873,8.5000,,2.0454,2.2816,8.8253,16.7579,14.6975,0.7872,4.5200,3.0724,1.4578,6.7867,0.6094,9.1003,0.5709,2.2800,2.8587,54.4670,3.1287,6.8839,3.7953,,1.7161,6.1424,2.0018,25.7306,0.1423,14.8878,3.2051,,0.5222,0.5500,1.8531,17.2803,19.0621,1.7242,3.3807,2.5033,5.5220,0.5024,2.4100,40.9376,15.4952,2.0433,,6.1949,2.0764,,0.3950,,,0.2500,12.7523,0.0552,25.9565,135.0213,0.6999,,1.2460,17.8000,0.6574,30.4743,1.9716,68.5479,9.7056,,,7.3533,9.8442
2016/01/20,13.5187,2.5000,3.0525,,6.0829,,117.7927,6.7000,,,,,3.0306,,,1.5415,,1.2237,8.4433,,0.3160,,1.4595,29.5931,42.5587,,,,22.7782,9.5993,2.5500,9.2803,2.3105,2.3492,2.8938,6.2670,6.9796,,,5.9930,,14.5089,0.5200,,,4.7000,,3.9899,3.7481,0.1844,,0.3754,,2.0312,14.6540,1.1129,0.2752,1.3472,29.4735,7.7500,,1.9463,2.1824,8.4802,15.6654,13.9767,0.7872,4.2600,2.9584,1.4675,6.3989,0.6094,8.6312,0.5891,2.1200,2.8225,52.5954,2.9933,6.6052,3.6669,,1.6131,5.9470,1.9273,24.3011,0.1377,14.0463,3.1081,,0.5103,0.5200,1.7243,16.7499,17.6122,1.6041,3.3578,2.4850,5.3088,0.5024,2.4700,40.3307,14.9961,2.0248,,6.1818,1.9785,,0.3700,,,0.2450,12.2989,0.0545,25.3469,128.1597,0.6691,,1.1889,17.0000,0.6309,29.6345,1.8985,66.6438,9.7056,,,7.0859,9.5283
2016/01/21,13.3059,2.3000,2.9783,,6.0754,,115.7918,6.4000,,,,,2.9546,,,1.5415,,1.1543,7.5587,,0.2989,,1.4350,28.8971,42.5587,,,,21.8034,9.4548,2.4400,8.1885,2.2832,2.3030,2.7372,5.9809,6.8697,,,5.4610,,13.6650,0.5107,,,4.2000,,3.8801,3.5362,0.1702,,0.3689,,2.0030,14.5443,1.0758,0.2553,1.2945,28.8666,7.1000,,1.8826,2.1163,8.1450,14.7095,13.5066,0.7608,4.0100,2.9584,1.4675,6.0110,0.6006,8.2465,0.5830,2.3200,2.7140,51.5803,2.8805,6.5843,3.6028,,1.4736,5.7006,1.9180,23.6068,0.1377,13.3667,2.8765,,0.5044,0.5000,1.7376,16.2195,17.1431,1.5122,3.3407,2.4046,5.2541,0.4781,2.3500,38.8135,14.3382,1.9416,,6.1161,1.9066,,0.3500,,,0.2450,11.9022,0.0493,24.6410,123.8902,0.6461,,1.1413,16.2000,0.5955,29.2589,1.9351,60.9315,9.1563,,,6.6180,8.9492
2016/01/22,13.7031,2.3600,3.2195,,6.0904,,120.9246,6.9000,,,,,3.4180,,,1.6189,,1.2300,7.8804,,0.3067,,1.4791,29.4261,43.9685,,,,22.5507,9.7175,2.5300,8.9164,2.4635,2.3440,2.8031,6.1335,7.0456,,,5.9279,,14.3304,0.5294,,,4.2000,,4.0204,3.7554,0.1853,,0.3754,,2.0829,15.3309,1.0758,0.2620,1.3246,29.8149,7.3000,,1.9251,2.1493,8.2041,15.0021,14.1334,0.7409,4.1400,3.1162,1.4675,6.3019,0.6006,8.2653,0.6073,2.5400,2.8225,51.9927,3.0084,6.5843,3.6910,,1.5342,5.7431,1.8900,23.5660,0.1386,14.0140,3.0866,,0.5103,0.5000,1.8487,16.2474,18.3372,1.5899,3.3350,2.3315,5.2596,0.5186,2.3300,39.6410,14.4063,1.9971,,6.1227,1.9523,,0.3950,,,0.2350,11.8455,0.0503,24.3843,126.6348,0.6615,,1.1366,16.4000,0.6161,29.7892,1.9278,63.7877,9.0647,,,6.8854,9.4055
2016/01/25,13.8591,2.3900,3.3726,,6.0979,,125.5354,6.8000,,,,,3.6762,,,1.6189,,1.2426,7.9608,,0.3113,,1.4791,29.8436,44.5537,,,,22.8432,9.7831,2.5600,8.7344,2.5345,2.3645,2.7866,6.1589,7.0895,,,5.8084,,14.4440,0.5294,,,3.8000,,4.2461,3.7189,0.1862,,0.3754,,2.0876,15.3492,1.0201,0.2653,1.3622,29.8908,7.0000,,1.9251,2.1328,8.3520,15.1192,14.2901,0.7475,4.3300,3.1118,1.4578,5.9141,0.6006,8.3873,0.6073,2.7600,2.9673,52.5320,3.0385,6.9118,3.8034,,1.5888,5.7006,1.8994,23.5251,0.1285,13.8845,3.1782,,0.5162,0.4750,1.9065,16.3032,18.5078,1.5829,3.2893,2.3023,5.2159,0.5024,2.3400,40.1652,14.4290,2.0202,,6.1424,1.9980,,0.3850,,,0.2490,12.0722,0.0522,24.9619,128.7696,0.6768,,1.1461,16.2000,0.6338,30.1649,1.9278,63.7877,9.2478,,,6.8854,10.0898
2016/01/26,13.4903,2.2300,3.1314,,5.9627,,123.3605,6.7000,,,,,3.5775,,,1.6010,,1.1795,7.3979,,0.2989,,1.4497,28.8414,43.7823,,,,22.0633,9.5074,2.4600,8.4615,2.3870,2.2927,2.6795,6.0254,6.9576,,,5.4610,,13.6325,0.5200,,,3.8000,,4.1302,3.5581,0.1815,,0.3689,,2.0453,14.6174,1.0201,0.2620,1.3020,29.4735,7.0500,,1.8401,2.0832,8.1055,14.8070,13.6947,0.7475,4.2300,3.0285,1.4578,5.7202,0.5917,8.0495,0.5952,2.9600,2.8225,51.1996,2.9256,6.6540,3.6268,,1.5039,5.6497,1.9273,23.1576,0.1303,13.5609,3.0166,,0.5103,0.4550,1.8042,16.3311,18.3798,1.4981,3.2608,2.2987,5.1831,0.5105,2.4200,40.0272,14.0886,1.9647,,6.2015,1.9066,,0.3600,,,0.2380,11.8738,0.0493,24.2239,124.3476,0.6384,,1.0938,15.4000,0.6043,30.0102,1.8620,63.7877,8.8816,,,6.6180,9.8442
2016/01/27,13.6322,2.2600,3.2520,,5.9327,,122.2295,6.7000,,,,,3.6838,,,1.6010,,1.1795,7.5587,,0.3020,,1.4448,29.4539,44.5271,,,,21.9658,9.5336,2.5000,8.4615,2.4635,2.3338,2.6960,6.0699,6.8038,,,5.4067,,13.3404,0.5153,,,3.8000,,4.1973,3.4997,0.1881,,0.3819,,2.0782,14.4894,1.0016,0.2620,1.3020,31.5978,7.0400,,1.8118,2.0997,8.0858,15.6264,13.7573,0.8071,4.1900,3.0548,1.4578,5.6232,0.6182,8.1058,0.6073,2.9000,2.9311,50.9776,2.9708,6.7516,3.7873,,1.5039,5.6242,1.8994,22.7900,0.1331,13.8522,3.0974,,0.5103,0.4600,1.8265,16.2753,19.1474,1.4839,3.3122,2.3169,5.3690,0.5105,2.3200,40.7169,14.2021,2.0156,,6.1752,1.9915,,0.3500,,,0.2400,11.8738,0.0484,24.7052,123.3565,0.6461,,1.0938,16.2000,0.5984,30.3196,1.8620,56.1712,9.1563,,,6.9522,9.7915
2016/01/28,13.7598,2.2500,3.3355,,5.9327,,123.1865,6.8000,,,,,3.6686,,,1.6367,,1.1795,7.3979,,0.3051,,1.4448,29.7045,45.0591,,,,22.1933,9.6255,2.5000,8.3705,2.4908,2.3697,2.7454,6.1017,6.6389,,,5.2710,,12.5614,0.5107,,,3.7000,,4.1607,3.4266,0.1815,,0.4078,,2.0688,14.8919,1.0387,0.2620,1.2870,31.2943,6.9400,,1.7623,2.0667,8.1548,16.6799,13.7887,0.7608,3.3400,3.0768,1.4383,5.4293,0.6536,8.2184,0.6073,2.9800,2.9311,51.2948,3.0159,6.6401,3.9237,,1.5039,5.7261,1.9087,22.8308,0.1257,13.9169,3.2482,,0.5162,0.4750,1.8576,16.4428,20.1283,1.4981,3.2665,2.3133,5.2651,0.5105,2.3900,40.6617,14.1340,2.0479,,6.1883,1.9262,,0.3450,,,0.2450,11.9305,0.0484,24.7373,123.6615,0.6461,,1.0985,16.2000,0.6073,30.6511,1.8620,45.6986,8.9731,,,6.7517,9.7915
2016/01/29,14.0719,2.3300,3.6556,,5.7149,,126.0574,6.7000,,,,,3.6762,,,1.5832,,1.2931,7.3979,,0.3144,,1.4889,30.3447,45.5910,,,,22.7132,9.7963,2.5200,8.3705,2.5946,2.4261,2.7207,6.2670,6.3311,,,5.4610,,13.1132,0.5481,,,4.0000,,4.1973,3.5435,0.1881,,0.4013,,2.1252,15.1297,1.1129,0.2686,1.3171,31.5598,6.7000,,1.7410,2.0667,8.3422,16.3872,14.1961,0.7674,3.8900,3.1425,1.4578,5.4293,0.6359,8.3873,0.5891,2.9400,2.9311,53.1664,3.0761,6.8839,4.0842,,1.5888,5.7856,1.9273,22.5041,0.1285,14.4994,3.2967,,0.5281,0.5000,1.9242,16.7499,20.5547,1.6253,3.2893,2.3096,5.4018,0.5105,2.3700,41.3790,14.2928,2.0988,,6.2408,1.9785,,0.3500,,,0.2500,12.1005,0.0515,24.7694,129.8370,0.6691,,1.1794,15.6000,0.5896,31.2477,1.8985,44.7466,8.8816,,,6.9522,10.3355
